#	Iteration	TotE	E_KS	E_ee	E_xc	E_xc1	dE
	43	-17.492472566290360 	-16.080134321502769 	-1.838351459143980  	-1.333285281256998  	1.759298495613387   	2.178118693784e-03  
	44	-17.490484865214512 	-16.078177072060299 	-1.838312328718232  	-1.333258743633523  	1.759263279197540   	1.957249442469e-03  
	45	-17.488698760221226 	-16.076418289741326 	-1.838277219567736  	-1.333234934407714  	1.759231683495551   	1.758782318973e-03  
	46	-17.487093800625811 	-16.074837845207249 	-1.838245718649067  	-1.333213573209741  	1.759203336440244   	1.580444534078e-03  
	47	-17.485651610841405 	-16.073417651247176 	-1.838217455302734  	-1.333194408452069  	1.759177904160572   	1.420193960072e-03  
	48	-17.484355679762274 	-16.072141455537519 	-1.838192096912312  	-1.333177214380348  	1.759155087067905   	1.276195709657e-03  
	49	-17.483191171531288 	-16.070994654441421 	-1.838169345006319  	-1.333161788425259  	1.759134616341707   	1.146801096098e-03  
	50	-17.482144755520505 	-16.069964125711465 	-1.838148931758449  	-1.333147948825071  	1.759116250774483   	1.030528729956e-03  
	51	-17.481204453572424 	-16.069038078175019 	-1.838130616845434  	-1.333135532491278  	1.759099773939306   	9.260475364457e-04  
	52	-17.480359502748964 	-16.068205916677478 	-1.838114184625958  	-1.333124393092370  	1.759084991646840   	8.321614975415e-04  
	53	-17.479600232013688 	-16.067458120733981 	-1.838099441608745  	-1.333114399334162  	1.759071729663199   	7.477959434965e-04  
	54	-17.478917951431466 	-16.066786135497157 	-1.838086214179529  	-1.333105433415984  	1.759059831661203   	6.719852368242e-04  
	55	-17.478304852614492 	-16.066182273790172 	-1.838074346560838  	-1.333097389645099  	1.759049157381615   	6.038617069848e-04  
	56	-17.477753919273628 	-16.065639628082334 	-1.838063698981041  	-1.333090173193278  	1.759039580983024   	5.426457078386e-04  
	57	-17.477258846847715 	-16.065151991396956 	-1.838054146030746  	-1.333083698980665  	1.759030989560654   	4.876366853779e-04  
	58	-17.476813970290124 	-16.064713786245122 	-1.838045575188074  	-1.333077890674375  	1.759023281817444   	4.382051518341e-04  
	59	-17.476414199184529 	-16.064320000771165 	-1.838037885494946  	-1.333072679789690  	1.759016366871272   	3.937854739569e-04  
	60	-17.476054959444461 	-16.063966131376262 	-1.838030986369325  	-1.333068004883582  	1.759010163184708   	3.538693949032e-04  
	61	-17.475732140929821 	-16.063648131164182 	-1.838024796539238  	-1.333063810830985  	1.759004597604582   	3.180002120793e-04  
	62	-17.475442050379705 	-16.063362363618257 	-1.838019243086243  	-1.333060048175392  	1.758999604500185   	2.857675459254e-04  
	63	-17.475181369119646 	-16.063105560976290 	-1.838014260587217  	-1.333056672546231  	1.758995124990093   	2.568026419674e-04  
	64	-17.474947115062459 	-16.062874786830729 	-1.838009790343996  	-1.333053644135908  	1.758991106248174   	2.307741455603e-04  
	65	-17.474736608563095 	-16.062667402521104 	-1.838005779692359  	-1.333050927230746  	1.758987500881115   	2.073843096255e-04  
	66	-17.474547441739233 	-16.062481036936997 	-1.838002181382024  	-1.333048489790137  	1.758984266369926   	1.863655841063e-04  
	67	-17.474377450903663 	-16.062313559383529 	-1.837998953019969  	-1.333046303068690  	1.758981364568523   	1.674775534681e-04  
	68	-17.474224691794817 	-16.062163055200084 	-1.837996056571466  	-1.333044341277588  	1.758978761254321   	1.505041834449e-04  
	69	-17.474087417319005 	-16.062027803851372 	-1.837993457911767  	-1.333042581280318  	1.758976425724453   	1.352513487127e-04  
	70	-17.473964057552365 	-16.061906259241667 	-1.837991126424716  	-1.333041002320286  	1.758974330434304   	1.215446097049e-04  
	71	-17.473853201770094 	-16.061797032025112 	-1.837989034641487  	-1.333039585775642  	1.758972450672146   	1.092272165550e-04  
	72	-17.473753582299814 	-16.061698873710547 	-1.837987157917418  	-1.333038314940000  	1.758970764268148   	9.815831456450e-05  
	73	-17.473664060012677 	-16.061610662378602 	-1.837985474141547  	-1.333037174825334  	1.758969251332808   	8.821133194559e-05  
	74	-17.473583611286529 	-16.061531389847396 	-1.837983963476355  	-1.333036151985413  	1.758967894022637   	7.927253120599e-05  
	75	-17.473511316290917 	-16.061460150139666 	-1.837982608123664  	-1.333035234356941  	1.758966676329354   	7.123970772938e-05  
	76	-17.473446348461010 	-16.061396129119579 	-1.837981392115312  	-1.333034411117558  	1.758965583891442   	6.402102008707e-05  
	77	-17.473387965039443 	-16.061338595181148 	-1.837980301124816  	-1.333033672558076  	1.758964603824597   	5.753393843122e-05  
	78	-17.473335498576713 	-16.061286890879845 	-1.837979322298688  	-1.333033009968025  	1.758963724569851   	5.170430130264e-05  
	79	-17.473288349294773 	-16.061240425414095 	-1.837978444104997  	-1.333032415532956  	1.758962935757276   	4.646546575060e-05  
	80	-17.473245978224227 	-16.061198667868208 	-1.837977656197407  	-1.333031882242198  	1.758962228083586   	4.175754588687e-05  
	81	-17.473207901038052 	-16.061161141140950 	-1.837976949293355  	-1.333031403806233  	1.758961593202486   	3.752672725810e-05  
	82	-17.473173682511057 	-16.061127416490052 	-1.837976315064732  	-1.333030974582557  	1.758961023626284   	3.372465089768e-05  
	83	-17.473142931540504 	-16.061097108629337 	-1.837975746039572  	-1.333030589509003  	1.758960512637408   	3.030786071534e-05  
	84	-17.473115296672333 	-16.061069871323319 	-1.837975235514204  	-1.333030244044167  	1.758960054209357   	2.723730601772e-05  
	85	-17.473090462080986 	-16.061045393428497 	-1.837974777474251  	-1.333029934113825  	1.758959642935586   	2.447789482218e-05  
	86	-17.473068143956620 	-16.061023395335940 	-1.837974366523483  	-1.333029656062705  	1.758959273965509   	2.199809255643e-05  
	87	-17.473048087259702 	-16.061003625774926 	-1.837973997820811  	-1.333029406611756  	1.758958942947793   	1.976956101402e-05  
	88	-17.473030062802888 	-16.060985858939702 	-1.837973667022601  	-1.333029182819032  	1.758958645978450   	1.776683522436e-05  
	89	-17.473013864630953 	-16.060969891908918 	-1.837973370231931  	-1.333028982045302  	1.758958379555201   	1.596703078377e-05  
	90	-17.472999307664846 	-16.060955542325509 	-1.837973103952550  	-1.333028801922818  	1.758958140536031   	1.434958340951e-05  
	91	-17.472986225585146 	-16.060942646312306 	-1.837972865047553  	-1.333028640327311  	1.758957926102024   	1.289601320309e-05  
	92	-17.472974468930829 	-16.060931056599376 	-1.837972650702697  	-1.333028495353128  	1.758957733724372   	1.158971292980e-05  
	93	-17.472963903389406 	-16.060920640840177 	-1.837972458392953  	-1.333028365290548  	1.758957561134270   	1.041575919913e-05  
