#	Iteration	TotE	E_KS	E_ee	E_xc	E_xc1	dE
	0	-19.440817840656088 	-18.000000000000000 	-1.875000000193211  	-1.358254619417873  	1.792436778954995   	0.000000000000e+00  
	1	-19.246232453310490 	-17.805414613353172 	-1.874999999266921  	-1.358254618725194  	1.792436778034797   	1.945853866468e-01  
	2	-19.068866392595680 	-17.630696576664601 	-1.871596841579213  	-1.355946322713904  	1.789373348362037   	1.747180366886e-01  
	3	-18.909598177335607 	-17.473813462086458 	-1.868531788217268  	-1.353867689138636  	1.786614762106755   	1.568831145781e-01  
	4	-18.766579885483992 	-17.332941982767071 	-1.865773126306158  	-1.351997251766779  	1.784132475356017   	1.408714793194e-01  
	5	-18.638153049888878 	-17.206446236307119 	-1.863291832723190  	-1.350315216393966  	1.781900235535398   	1.264957464600e-01  
	6	-18.522829106580627 	-17.092858266059654 	-1.861061399335103  	-1.348803555872815  	1.779894114686942   	1.135879702475e-01  
	7	-18.419271859070228 	-16.990860666073186 	-1.859057656606709  	-1.347445835909520  	1.778092299519185   	1.019975999865e-01  
	8	-18.326281778668420 	-16.899271014272450 	-1.857258602315856  	-1.346227098028051  	1.776474935947937   	9.158965180074e-02  
	9	-18.242781941200835 	-16.817027937522511 	-1.855644236140503  	-1.345133746618506  	1.775023979080686   	8.224307674994e-02  
	10	-18.167805426364673 	-16.743178633842909 	-1.854196401367250  	-1.344153440907451  	1.773723049752940   	7.384930367960e-02  
	11	-18.100484024967127 	-16.676867696331225 	-1.852898634588302  	-1.343274992428769  	1.772557298381168   	6.631093751168e-02  
	12	-18.040038116012727 	-16.617327100336034 	-1.851736023928547  	-1.342488268353601  	1.771513276605454   	5.954059599519e-02  
	13	-17.985767578426959 	-16.563867225949128 	-1.850695076090904  	-1.341784046573674  	1.770578770186749   	5.345987438691e-02  
	14	-17.937043695328182 	-16.515868829891144 	-1.849763593089235  	-1.341154148811651  	1.769742876463847   	4.799839605798e-02  
	15	-17.893301797531521 	-16.472775819646369 	-1.848930554473335  	-1.340591034848942  	1.768995611437124   	4.309301024477e-02  
	16	-17.854034746130434 	-16.434088792981282 	-1.848186013293452  	-1.340087948625025  	1.768328008769323   	3.868702666509e-02  
	17	-17.818787050858852 	-16.399359238867220 	-1.847520996774703  	-1.339638796397076  	1.767731981180149   	3.472955411406e-02  
	18	-17.787149597855588 	-16.368184335561732 	-1.846927415833782  	-1.339238085147853  	1.767200238687779   	3.117490330549e-02  
	19	-17.758754918142223 	-16.340202283588741 	-1.846397982085216  	-1.338880866102751  	1.766726213634484   	2.798205197299e-02  
	20	-17.733272940903987 	-16.315088118044269 	-1.845926131901605  	-1.338562683057088  	1.766303992098975   	2.511416554447e-02  
	21	-17.710407181496002 	-16.292549950504856 	-1.845505957069606  	-1.338279525199281  	1.765928251277743   	2.253816753941e-02  
	22	-17.689891319345939 	-16.272325596061744 	-1.845132141587472  	-1.338027784118971  	1.765594202422250   	2.022435444311e-02  
	23	-17.671486125627066 	-16.254179545702421 	-1.844799904155929  	-1.337804214693548  	1.765297538924835   	1.814605035932e-02  
	24	-17.654976704721545 	-16.237900248397132 	-1.844504945926948  	-1.337605899555513  	1.765034389158048   	1.627929730529e-02  
	25	-17.640170017262218 	-16.223297671005515 	-1.844243403089104  	-1.337430216852869  	1.764801273685267   	1.460257739162e-02  
	26	-17.626892655879011 	-16.210201107431793 	-1.844011803900185  	-1.337274811037013  	1.764595066489977   	1.309656357372e-02  
	27	-17.614988847743849 	-16.198457211420870 	-1.843807029782552  	-1.337137566415646  	1.764412959875219   	1.174389601092e-02  
	28	-17.604318660686381 	-16.187928230035176 	-1.843626280136728  	-1.337016583235842  	1.764252432721365   	1.052898138569e-02  
	29	-17.594756392103445 	-16.178490417292569 	-1.843467040541904  	-1.336910156071568  	1.764111221802594   	9.437812742608e-03  
	30	-17.586189121917965 	-16.170032609456531 	-1.843327054040084  	-1.336816754308792  	1.763987295887444   	8.457807836038e-03  
	31	-17.578515412887214 	-16.162454945496165 	-1.843204295223923  	-1.336735004537706  	1.763878832370580   	7.577663960365e-03  
	32	-17.571644143176311 	-16.155667717835193 	-1.843096946866357  	-1.336663674673443  	1.763784196198683   	6.787227660972e-03  
	33	-17.565493457745454 	-16.149590340121318 	-1.843003378857013  	-1.336601659645588  	1.763701920878464   	6.077377713876e-03  
	34	-17.559989826401974 	-16.144150420037068 	-1.842922129226328  	-1.336547968507052  	1.763630691368472   	5.439920084250e-03  
	35	-17.555067197650988 	-16.139282926442217 	-1.842851887056403  	-1.336501712825674  	1.763569328673305   	4.867493594851e-03  
	36	-17.550666238616000 	-16.134929441257064 	-1.842791477101152  	-1.336462096237873  	1.763516775980090   	4.353485185153e-03  
	37	-17.546733652213991 	-16.131037487403056 	-1.842739845945873  	-1.336428405048531  	1.763472086183467   	3.891953854009e-03  
	38	-17.543221563777657 	-16.127559925108155 	-1.842696049558767  	-1.336399999777095  	1.763434410666362   	3.477562294901e-03  
	39	-17.540086969997727 	-16.124454409556172 	-1.842659242097661  	-1.336376307556577  	1.763402989212682   	3.105515551983e-03  
	40	-17.537291243899496 	-16.121682903690584 	-1.842628665847884  	-1.336356815301359  	1.763377140940327   	2.771505865589e-03  
	41	-17.534799690093607 	-16.119211240502523 	-1.842603642176018  	-1.336341063565049  	1.763356256149980   	2.471663188061e-03  
	42	-17.532581145260885 	-16.117008729835536 	-1.842583563406017  	-1.336328641025334  	1.763339789006006   	2.202510666987e-03  
